"","bo_year_rank","worldwidegross","domesticgross","overseasgross","runtimeMinutes","averageRating","numVotes","Hcluster","km.cluster"
"2281",198,9700000,7500000,2200000,105,3.6,25166,7,3
"2282",199,5900000,5700000,224000,95,4.3,5278,5,3
"2283",199,4700000,3600000,1100000,106,6.5,44135,8,8
"2284",200,5100000,5100000,17500,105,6,11332,5,4
"2285",200,9400000,6900000,2500000,122,7.4,94550,6,2
"2286",200,4700000,305000,4400000,97,7.3,66975,8,8
"2287",201,5900000,5600000,278000,88,5.7,5263,5,4
"2288",201,9400000,7500000,1900000,106,6.8,19315,8,8
"2289",201,9000000,930000,8000000,120,6.5,21359,6,2
"2290",201,5100000,2500000,2600000,96,7.6,29795,8,8
"2291",202,8800000,2200000,6600000,167,8.2,102189,7,1
"2292",202,9300000,289000,9000000,122,7.1,8731,6,2
"2293",202,4300000,4000000,280000,87,6.6,10686,8,8
"2294",202,6000000,1700000,4300000,112,7.5,125504,8,2
"2295",202,3900000,231000,3700000,84,7.1,4568,8,8
"2296",203,4100000,1500000,2700000,94,7,6046,8,8
"2297",203,5900000,754000,5100000,186,7.9,18529,2,1
"2298",203,9800000,9800000,14700,130,7.3,18843,6,2
"2299",203,4200000,237000,4000000,94,6.4,84862,8,8
"2300",203,5800000,1000000,4800000,88,6.6,94661,8,8
"2301",203,4600000,2600000,2000000,93,5.5,6251,5,4
"2302",204,3900000,3400000,523000,110,6.7,10735,8,8
"2303",204,4100000,3100000,958000,107,7.7,22619,8,8
"2304",204,9300000,7900000,1400000,160,6.1,17244,7,1
"2305",205,1900000,965000,904000,125,6.9,19643,6,2
"2306",205,4600000,3300000,1300000,86,7.1,3048,8,8
"2307",205,8200000,8100000,107000,91,5.5,7520,5,4
"2308",205,4500000,356000,4100000,156,7,8940,7,1
"2309",205,4000000,217000,3800000,109,6.1,31944,8,4
"2310",205,9200000,697000,8500000,140,6.8,4559,6,1
"2311",205,8900000,8200000,684000,109,7,18590,8,8
"2312",205,2400000,2300000,99700,116,6.8,47125,6,2
"2313",205,4100000,1000000,3100000,105,7.1,11504,8,8
"2314",205,2800000,2700000,97100,88,6.9,4229,8,8
"2315",206,4100000,647000,3400000,110,6.7,6061,8,8
"2316",206,3900000,1000000,2800000,118,7,3108,6,2
"2317",206,4400000,32900,4400000,106,5.9,11805,5,4
"2318",206,8200000,3300000,4900000,87,5.7,194,5,4
"2319",206,5700000,32800,5700000,90,3.9,11762,7,3
"2320",207,4000000,3700000,360000,87,7.5,2517,8,8
"2321",207,3700000,1600000,2100000,132,7.1,10936,6,2
"2322",207,8700000,8100000,599000,90,3.6,10334,7,3
"2323",207,8800000,6400000,2400000,102,6.2,35587,5,4
"2324",207,4300000,719000,3600000,138,7.6,25372,6,2
"2325",207,3500000,3300000,195000,107,6.8,48005,8,8
"2326",208,954000,725000,229000,98,6.2,5155,5,8
"2327",208,4700000,1600000,3100000,87,7.2,30649,8,8
"2328",208,7700000,5500000,2200000,100,7.1,101590,8,8
"2329",208,8700000,191000,8500000,167,6.9,11005,7,1
"2330",208,4200000,4200000,5900,96,6.9,5265,8,8
"2331",209,3700000,219000,3500000,137,5.9,3501,6,1
"2332",209,3400000,2500000,926000,101,4.7,9235,5,3
"2333",209,7500000,7000000,438000,116,6.2,21386,8,4
"2334",209,8600000,7400000,1300000,113,6,48624,8,4
"2335",209,4100000,450000,3600000,98,7.5,38543,8,8
"2336",210,2300000,2200000,149000,118,4.1,6810,7,3
"2337",210,3600000,107000,3500000,113,6.5,2986,8,8
"2338",210,4400000,709000,3700000,95,7,24710,8,8
"2339",210,4100000,1700000,2400000,135,6.6,5891,6,2
"2340",210,8500000,3300000,5300000,118,7.2,26768,6,2
"2341",210,7400000,7100000,342000,99,3.2,8543,7,3
"2342",210,3500000,109000,3300000,98,6.8,34175,8,8
"2343",211,3400000,3100000,304000,141,6.8,3710,6,1
"2344",211,8400000,5800000,2600000,124,5.9,19630,6,2
"2345",211,3500000,456000,3100000,113,6.7,21987,8,8
"2346",212,3200000,2900000,309000,78,6.1,5560,5,4
"2347",212,3300000,2500000,743000,80,7,19386,8,8
"2348",212,7300000,3300000,3900000,95,7.1,12031,8,8
"2349",212,8300000,6900000,1400000,95,4,8402,7,3
"2350",212,3800000,354000,3400000,106,4.7,8527,5,3
"2351",213,3900000,829000,3100000,128,7.2,19811,6,2
"2352",214,2900000,2200000,725000,94,7.1,31728,8,8
"2353",214,8200000,872000,7300000,122,7.7,58404,6,2
"2354",214,3900000,1700000,2200000,108,7.6,3025,8,8
"2355",214,2900000,1600000,1300000,123,6,11508,6,2
"2356",214,3200000,1100000,2100000,103,6.4,41262,8,8
"2357",215,2800000,1200000,1600000,117,7.3,30769,6,2
"2358",215,2900000,1300000,1600000,110,6.3,9944,8,8
"2359",215,2900000,2800000,60300,110,6.3,4473,8,8
"2360",215,3200000,8500,3200000,92,6.1,752,8,4
"2361",216,3500000,398000,3100000,132,6.6,14034,6,2
"2362",216,3600000,1700000,1900000,106,7.4,55187,8,8
"2363",216,8000000,1100000,6900000,107,5.9,10538,5,4
"2364",216,7800000,1000000,6800000,125,7,9014,6,2
"2365",216,3200000,810000,2400000,104,6.8,9643,8,8
"2366",216,2600000,184000,2400000,93,5.7,11588,5,4
"2367",217,2700000,1600000,1200000,115,6.3,11026,8,8
"2368",217,3600000,1500000,2100000,91,7.4,21510,8,8
"2369",217,7600000,365000,7300000,145,4.9,2070,7,1
"2370",217,2500000,1100000,1400000,135,2.5,10318,7,3
"2371",218,2700000,2100000,642000,105,6.6,12509,8,8
"2372",218,3500000,872000,2600000,107,6.5,16425,8,8
"2373",218,7800000,4000000,3800000,98,5.9,29872,5,4
"2374",218,3000000,2500000,547000,108,6.5,8166,8,8
"2375",219,3000000,2800000,202000,114,8.1,48607,8,2
"2376",219,2300000,1700000,622000,108,7.8,3198,8,8
"2377",219,3500000,924000,2500000,85,6.4,3892,8,8
"2378",219,3200000,2300000,940000,105,7.9,4196,8,8
"2379",219,6200000,384000,5800000,104,6.8,12398,8,8
"2380",219,7500000,7500000,15800,98,6.1,3486,5,4
"2381",219,2300000,1200000,1200000,144,5.3,11303,7,1
"2382",220,2700000,1600000,1000000,114,6.2,5451,8,4
"2383",220,3400000,2700000,721000,106,6.9,21388,8,8
"2384",220,7600000,970000,6700000,101,6.8,23941,8,8
"2385",220,2100000,1100000,935000,155,5.4,6706,7,1
"2386",221,3400000,943000,2400000,170,6.2,5720,7,1
"2387",221,7400000,1100000,6300000,150,7.1,6278,7,1
"2388",222,3300000,3100000,242000,80,4.3,4262,7,3
"2389",222,2900000,519000,2300000,127,6.9,11959,6,2
"2390",222,1600000,357000,1200000,93,6.2,36363,8,8
"2391",222,3700000,3400000,336000,86,6.7,56338,8,8
"2392",223,2800000,337000,2400000,98,6.4,12402,8,8
"2393",223,7300000,487000,6800000,110,4.1,1818,7,3
"2394",223,3700000,138000,3600000,98,5.9,27265,5,4
"2395",224,2000000,1800000,221000,104,7,12764,8,8
"2396",224,1600000,1400000,179000,103,6.3,5145,8,8
"2397",224,1700000,1000000,695000,126,7.4,15732,6,2
"2398",225,2700000,2600000,135000,84,7.6,4932,8,8
"2399",225,5900000,1300000,4600000,105,6,23225,5,4
"2400",225,2500000,2300000,272000,99,7.2,32691,8,8
"2401",226,1200000,1000000,164000,104,7.1,11999,8,8
"2402",226,1900000,1300000,668000,106,6.9,16427,8,8
"2403",226,3200000,347000,2800000,109,7.5,134728,8,8
"2404",226,5700000,4300000,1400000,101,6.7,9794,8,8
"2405",226,1600000,855000,761000,151,5.8,5636,7,1
"2406",227,5500000,2000000,3500000,101,6.4,30638,8,8
"2407",227,7200000,3600000,3600000,106,6.8,24940,8,8
"2408",227,3500000,3000000,548000,102,6.9,46280,8,8
"2409",228,1500000,1400000,82400,93,7.4,6613,8,8
"2410",228,7100000,7100000,37100,104,6.1,5977,5,4
"2411",228,7000000,6600000,389000,87,5.3,20218,5,4
"2412",228,1400000,1300000,105000,93,7.5,20980,8,8
"2413",229,1400000,709000,648000,130,5.4,3883,7,1
"2414",230,5100000,302000,4800000,105,6.8,2907,8,8
"2415",230,3300000,539000,2800000,129,6.8,60501,6,2
"2416",230,2300000,11600,2300000,108,6,1117,8,4
"2417",231,1800000,663000,1200000,163,7,32660,7,1
"2418",231,266000,10000,256000,104,5.8,4213,5,4
"2419",231,2400000,371000,2000000,80,5.7,8098,5,4
"2420",232,2400000,674000,1700000,105,6.7,2476,8,8
"2421",232,4900000,228000,4700000,100,5.7,4806,5,4
"2422",232,6700000,1100000,5600000,104,5.6,25640,5,4
"2423",232,3200000,3000000,123000,107,5.5,13745,5,4
"2424",232,6800000,484000,6300000,137,6.3,2673,6,1
"2425",232,2300000,3500,2300000,89,5.8,2682,5,4
"2426",233,2200000,782000,1400000,106,7.1,9586,8,8
"2427",233,6300000,4700000,1600000,94,4.6,11780,5,3
"2428",233,6500000,7100,6500000,132,4.6,121,7,3
"2429",233,3100000,5000,3100000,87,6.4,30570,8,8
"2430",234,4700000,2700000,2000000,106,7.2,81042,8,8
"2431",234,6500000,5900000,553000,86,2.9,3520,7,3
"2432",235,2500000,463000,2000000,97,5.8,20871,5,4
"2433",235,1200000,617000,566000,84,6.7,12162,8,8
"2434",235,2200000,666000,1500000,105,5.8,18304,5,4
"2435",235,6100000,275000,5800000,135,5.2,2210,7,1
"2436",235,3100000,1700000,1400000,121,7.4,84360,6,2
"2437",235,2000000,898000,1100000,99,7.5,42585,8,8
"2438",236,1700000,1100000,571000,148,7.1,20478,7,1
"2439",236,6300000,3500000,2800000,98,5.5,16696,5,4
"2440",236,4400000,4300000,70100,90,5.3,2931,5,4
"2441",236,5900000,2200000,3700000,111,6.7,48215,8,8
"2442",236,2200000,627000,1500000,96,7,3327,8,8
"2443",236,3000000,555000,2500000,70,4.3,275,7,3
"2444",237,1100000,704000,422000,100,7.4,16844,8,8
"2445",237,1900000,1300000,574000,89,5.1,11723,5,3
"2446",237,5800000,292000,5500000,93,5.9,32418,5,4
"2447",237,2200000,5100,2200000,131,5.6,601,7,1
"2448",238,1800000,164000,1700000,119,7.1,24092,6,2
"2449",238,2900000,161000,2700000,88,6.2,853,8,8
"2450",239,4000000,861000,3200000,180,6.9,50100,2,1
"2451",239,5400000,2500000,2900000,97,7.1,23780,8,8
"2452",239,1100000,1000000,40700,108,6.2,16250,8,4
"2453",240,2000000,945000,1000000,162,5.3,6252,7,1
"2454",241,1700000,358000,1300000,100,6.4,9596,8,8
"2455",241,5700000,3500000,2200000,97,6.6,15477,8,8
"2456",241,5300000,3000000,2300000,94,7.7,49835,8,8
"2457",241,2000000,46700,1900000,90,6.3,61391,8,8
"2458",241,1000000,542000,499000,157,5.6,8616,7,1
"2459",242,1900000,1300000,591000,96,6.6,20116,8,8
"2460",242,2000000,427000,1500000,116,6.3,18417,8,8
"2461",242,1000000,638000,393000,115,5.6,2653,5,4
"2462",243,1600000,50500,1500000,92,6.9,1456,8,8
"2463",243,5200000,570000,4600000,151,4.1,3680,7,1
"2464",244,1500000,1000000,519000,97,6.7,12869,8,8
"2465",244,5400000,4600000,771000,99,7,55032,8,8
"2466",244,1900000,997000,938000,153,6.8,9613,7,1
"2467",246,1500000,366000,1200000,138,5.3,6979,7,1
"2468",246,4900000,4900000,39100,92,6.3,16199,8,8
"2469",246,1900000,1300000,577000,130,7.4,15590,6,2
"2470",247,1400000,1000000,364000,128,6,3709,6,2
"2471",247,3600000,1700000,1900000,90,6.4,20140,8,8
"2472",247,1800000,1500000,219000,88,7.7,9581,8,8
"2473",247,1800000,9600,1800000,125,6.9,9325,6,2
"2474",247,1600000,21000,1600000,94,4.8,10699,5,3
"2475",248,4800000,4400000,361000,119,7,15899,6,2
"2476",248,651000,584000,67000,120,6.7,2328,6,2
"2477",248,1600000,38900,1500000,94,4.3,6820,5,3
"2478",248,775000,673000,102000,101,5,10142,5,3
"2479",249,4800000,4500000,245000,118,7.3,9114,6,2
"2480",249,4600000,4100000,550000,110,6.8,14234,8,8
"2481",249,1600000,577000,1100000,95,7.3,5368,8,8
"2482",250,1700000,1300000,358000,128,6.3,8710,6,2
"2483",250,1500000,1100000,412000,113,7.1,32693,6,8
"2484",250,817000,428000,389000,118,5.2,3695,5,4
"2485",250,1500000,146000,1400000,81,8.2,12,7,8
"2486",251,1600000,375000,1300000,99,6.1,4637,5,4
"2487",252,3300000,3300000,9500,102,6.3,16144,8,8
"2488",252,3800000,3000000,870000,95,6.2,3889,5,8
"2489",252,1500000,754000,707000,161,5.7,4328,7,1
"2490",253,228000,128000,100000,92,7.4,3027,8,8
"2491",253,1600000,479000,1100000,115,6.7,6339,8,8
"2492",253,3800000,3800000,12000,105,5.3,1694,5,4
"2493",253,1800000,1300000,456000,92,7,86608,8,8
"2494",254,3700000,2400000,1300000,93,6.5,17296,8,8
"2495",254,4000000,7300,4000000,91,6.8,71115,8,8
"2496",254,1300000,1300000,22900,88,6,7891,5,4
"2497",254,1400000,693000,661000,107,5.8,34234,5,4
"2498",255,4000000,2900000,1100000,92,6.5,30612,8,8
"2499",255,1700000,1700,1700000,97,6.3,22621,8,8
"2500",256,3200000,3100000,56400,94,7.3,3528,8,8
"2501",256,654000,285000,369000,139,4.2,1941,7,3
"2502",256,1200000,101000,1100000,96,7.9,20614,8,8
"2503",256,1600000,993000,600000,163,5.6,3704,7,1
"2504",257,3700000,2300000,1400000,110,6,97,8,4
"2505",257,645000,582000,62500,101,6.3,50151,8,8
"2506",258,3000000,72200,2900000,97,6.4,1452,8,8
"2507",259,3200000,110000,3100000,95,6,29717,5,4
"2508",259,608000,303000,305000,89,5.9,4693,5,4
"2509",260,3200000,3200000,69900,112,6.7,19713,8,8
"2510",260,1100000,905000,225000,101,6.4,9306,8,8
"2511",261,3200000,2100000,1100000,99,7,29223,8,8
"2512",261,573000,93100,480000,108,6.3,69639,8,8
"2513",262,742000,729000,13200,109,6.9,915,8,8
"2514",263,683000,309000,374000,166,6.1,5353,7,1
"2515",264,2600000,1200000,1500000,125,7,31287,6,2
"2516",265,1300000,816000,516000,118,7.8,624,6,2
"2517",265,1000000,696000,312000,77,5.5,15238,5,4
"2518",266,581000,565000,16500,91,6.5,3902,8,8
"2519",266,2600000,1200000,1500000,110,7,15703,8,8
"2520",266,2900000,164000,2800000,152,3.6,3293,7,1
"2521",266,2900000,2000000,938000,93,6,18486,5,4
"2522",267,1300000,1200000,145000,93,6.9,4440,8,8
"2523",267,579000,194000,386000,85,6.4,4058,8,8
"2524",267,458000,453000,4500,108,5.8,4604,5,4
"2525",268,961000,689000,272000,90,6.6,54562,8,8
"2526",269,163000,135000,28600,91,6.5,2575,8,8
"2527",270,2500000,744000,1700000,117,5.8,8893,5,4
"2528",271,347000,278000,68700,110,5.3,7134,5,4
"2529",271,347000,278000,68700,131,7.8,95,6,2
"2530",272,1100000,385000,733000,84,7.5,21347,8,8
"2531",272,2700000,73800,2600000,110,5.4,1480,5,4
"2532",272,957000,45500,912000,105,5.7,17579,5,4
"2533",273,2200000,1000000,1200000,116,6.3,22677,8,8
"2534",273,2600000,244000,2400000,124,6.3,12474,6,2
"2535",273,2700000,2300000,328000,99,6.7,19846,8,8
"2536",274,321000,21100,300000,95,6.4,7921,8,8
"2537",275,2100000,45100,2100000,116,7.3,41102,6,2
"2538",275,317000,159000,158000,110,7,22404,8,8
"2539",276,995000,870000,125000,100,7.2,7388,8,8
"2540",276,792000,404000,388000,108,6.6,108118,8,8
"2541",277,988000,751000,238000,110,7.1,1042,8,8
"2542",277,2000000,518000,1500000,100,7,24165,8,8
"2543",278,1900000,1200000,687000,93,7.6,4632,8,8
"2544",278,2300000,471000,1900000,97,7.1,36361,8,8
"2545",278,726000,93400,633000,90,4.6,4180,5,3
"2546",279,916000,712000,204000,112,6.6,10618,8,8
"2547",279,1800000,70600,1800000,105,6.7,15225,8,8
"2548",279,832000,6300,826000,135,7.4,6130,6,2
"2549",280,293000,286000,7100,135,7,9380,6,2
"2550",281,580000,300000,279000,146,5.4,3875,7,1
"2551",282,823000,816000,6900,96,6.5,2216,8,8
"2552",282,2200000,1100000,1000000,100,8,6297,8,8
"2553",282,277000,26300,250000,110,8.7,18,7,8
"2554",283,549000,549000,700,96,5.1,503,5,3
"2555",283,276000,188000,88700,99,7.9,8049,8,8
"2556",284,2000000,379000,1600000,105,6.4,1819,8,8
"2557",285,1600000,271000,1300000,80,3.1,3253,7,3
"2558",285,2000000,55200,1900000,93,5.2,1165,5,4
"2559",286,1500000,327000,1200000,95,7.4,10941,8,8
"2560",287,1900000,957000,987000,97,6.4,5932,8,8
"2561",287,1500000,848000,643000,90,5,107,5,3
"2562",287,457000,110000,347000,138,5.2,1164,7,1
"2563",287,634000,441000,193000,136,7.2,10115,6,2
"2564",289,291000,229000,62400,111,7.2,9165,6,8
"2565",289,1400000,1100000,367000,120,7.3,25029,6,2
"2566",289,1900000,834000,1000000,96,6.9,1732,8,8
"2567",289,1900000,1800000,71600,99,6.4,11968,8,8
"2568",289,409000,149000,260000,141,4.8,2168,7,1
"2569",289,624000,201000,423000,102,6.5,8641,8,8
"2570",290,193000,169000,24300,122,4.7,2539,7,3
"2571",291,611000,9200,602000,101,6.5,17912,8,8
"2572",292,1400000,83300,1300000,82,6.6,13875,8,8
"2573",293,1800000,122000,1700000,102,6.7,21054,8,8
"2574",293,391000,4000,387000,84,4,2032,7,3
"2575",295,604000,23100,581000,105,6.6,9609,8,8
"2576",295,1400000,485000,887000,188,5.5,1751,2,1
"2577",296,1200000,240000,991000,98,6.7,10338,8,8
"2578",298,124000,107000,17300,95,5.1,11147,5,3
"2579",298,345000,272000,73100,166,6.8,118,7,1
"2580",299,1500000,27300,1500000,92,6.2,6515,8,8
"2581",299,1100000,250000,899000,155,5.2,3686,7,1
"2582",299,1600000,1500000,64000,97,6,5873,5,4
"2583",299,339000,25300,314000,81,5.4,7556,5,4
"2584",300,537000,306000,231000,104,6.5,9571,8,8
"2585",300,1600000,161000,1400000,90,7.6,3244,8,8
"2586",300,118000,101000,16400,93,6.4,6506,8,8
"2587",301,1500000,6400,1500000,93,3.9,5472,7,3
"2588",301,303000,190000,114000,104,6.7,17825,8,8
"2589",302,1500000,214000,1200000,120,7.4,16199,6,2
"2590",302,502000,337000,166000,129,3.5,776,7,3
"2591",302,1100000,38600,1000000,102,6.9,1409,8,8
"2592",302,297000,243000,54000,84,7.4,43400,8,8
"2593",302,105000,43800,60700,139,7.2,13997,6,2
"2594",303,1000000,425000,597000,109,6.6,2121,8,8
"2595",305,1000000,903000,111000,84,7.4,25432,8,8
"2596",306,236000,214000,22500,126,3.6,988,7,3
"2597",306,7000,6400,600,98,7.4,21,8,8
"2598",307,389000,376000,13200,101,6.1,2969,5,4
"2599",307,943000,335000,608000,164,6.7,6924,7,1
"2600",307,230000,199000,31200,133,7.2,10731,6,2
"2601",307,356000,8500,347000,119,6.1,3837,6,4
"2602",308,351000,52600,299000,108,7,17449,8,8
"2603",308,905000,19900,885000,85,6.6,13946,8,8
"2604",309,345000,343000,2300,92,6.4,2235,8,8
"2605",309,904000,617000,286000,99,4.9,3425,5,3
"2606",309,1300000,18500,1200000,93,2.5,330,7,3
"2607",309,343000,312000,30300,92,6.9,3582,8,8
"2608",310,55600,2000,53600,100,5.2,1449,5,4
"2609",310,217000,195000,22600,87,7.6,5110,8,8
"2610",311,869000,519000,350000,97,6.3,6763,8,8
"2611",311,55100,4100,51000,83,6.6,6042,8,8
"2612",312,1200000,16400,1200000,134,7.7,5255,6,2
"2613",312,196000,166000,30700,75,7.5,7070,7,8
"2614",314,1200000,50700,1100000,105,6.5,11360,8,8
"2615",314,1200000,866000,327000,80,7.1,14918,8,8
"2616",315,186000,170000,15600,105,7.5,786,8,8
"2617",316,237000,220000,17500,75,7.7,1595,7,8
"2618",316,1100000,942000,188000,95,6.4,3992,8,8
"2619",318,754000,205000,549000,137,6.9,4812,6,2
"2620",318,1100000,50900,1000000,85,6.7,8835,8,8
"2621",318,1100000,1700,1100000,109,6.8,11468,8,8
"2622",319,745000,654000,91200,92,4.9,8505,5,3
"2623",321,1000000,901000,134000,93,5.3,10259,5,4
"2624",322,142000,53700,88300,96,4.8,2452,5,3
"2625",323,1000000,268000,759000,93,6.6,21482,8,8
"2626",323,173000,75800,96700,108,6.2,1376,8,4
"2627",324,666000,15000,651000,94,4.9,1020,5,3
"2628",324,985000,707000,278000,95,7.3,5449,8,8
"2629",324,985000,707000,278000,95,7.6,17,8,8
"2630",326,639000,15700,623000,87,5.8,3016,5,4
"2631",328,623000,199000,424000,96,6.6,11174,8,8
"2632",328,827000,821000,5800,85,7.5,1808,8,8
"2633",328,118000,114000,4800,89,6.2,10414,8,8
"2634",331,786000,770000,15800,96,5,16016,5,3
"2635",332,106000,6700,99500,89,5.6,3841,5,4
"2636",332,782000,65400,717000,90,6.1,9781,8,4
"2637",333,500000,51700,448000,106,5.6,10159,5,4
"2638",333,87900,15700,72200,89,6.6,11789,8,8
"2639",334,495000,444000,51200,84,6.6,134206,8,8
"2640",335,760000,715000,44700,101,6.6,12607,8,8
"2641",337,54000,24600,29400,134,3.6,368,7,3
"2642",338,722000,16100,706000,125,4.3,113,7,3
"2643",339,45700,34400,11300,95,5.7,4349,5,4
"2644",339,720000,482000,238000,106,5.9,11449,5,4
"2645",341,26300,9600,16600,109,6.2,2551,8,4
"2646",342,376000,280000,96400,100,7.4,3115,8,8
"2647",343,30300,28200,2100,70,6.7,246,7,8
"2648",346,332000,112000,220000,122,4,687,7,3
"2649",347,590000,79700,511000,108,5.8,5046,5,4
"2650",348,523000,520000,2600,90,7.4,1857,8,8
"2651",349,6500,4300,2100,85,7.2,2024,8,8
"2652",349,301000,256000,45100,76,6.7,5576,7,8
"2653",349,508000,116000,392000,106,6.2,5524,8,4
"2654",350,262000,9600,253000,93,6.9,5350,8,8
"2655",351,545000,268000,277000,124,6.6,1827,6,2
"2656",353,508000,22400,486000,93,5.8,8056,5,4
"2657",355,487000,14300,472000,93,5.5,3202,5,4
"2658",355,242000,150000,91600,130,3.2,737,7,3
"2659",355,424000,409000,15300,86,5.6,17576,5,4
"2660",356,241000,204000,36400,94,7.3,1359,8,8
"2661",358,227000,93500,134000,78,7.2,828,8,8
"2662",363,206000,180000,25900,94,7.2,10496,8,8
"2663",363,206000,180000,25900,69,6.9,163,7,8
"2664",364,355000,22400,332000,84,5.6,2336,5,4
"2665",367,324000,229000,95100,116,7.4,3705,6,8
"2666",368,358000,301000,56600,92,7,2315,8,8
"2667",370,319000,261000,58200,92,7.4,619,8,8
"2668",372,288000,267000,20600,115,6.9,12952,6,8
"2669",373,161000,119000,42000,97,6.1,2491,5,4
"2670",373,286000,240000,45900,87,6.7,30537,8,8
"2671",373,285000,36800,248000,91,5.8,20810,5,4
"2672",374,160000,29200,131000,140,5.6,1100,7,1
"2673",375,160000,150000,10300,118,7.8,11962,6,2
"2674",377,276000,275000,300,100,5.8,332,5,4
"2675",378,250000,92900,157000,95,6.7,6559,8,8
"2676",381,141000,14400,126000,85,6.6,884,8,8
"2677",382,229000,2100,227000,104,4.6,2547,5,3
"2678",385,205000,166000,38600,101,6.1,5373,5,4
"2679",390,188000,154000,33500,94,7.3,5404,8,8
"2680",391,183000,128000,54800,90,4.6,599,5,3
"2681",392,179000,5100,174000,94,5.1,626,5,3
"2682",392,98700,66200,32500,105,7,131,8,8
"2683",393,179000,9400,170000,85,5.8,15577,5,4
"2684",394,168000,46000,122000,92,7.2,9290,8,8
"2685",400,107000,29800,76800,98,5.2,7571,5,4
"2686",402,51700,24200,27500,89,3.7,300,7,3
"2687",402,134000,133000,1700,85,7.8,1497,7,8
"2688",403,131000,63200,67700,100,6.3,31667,8,8
"2689",405,121000,67500,53100,89,6.7,830,8,8
"2690",405,79700,77600,2200,96,6.9,2143,8,8
"2691",406,78700,61600,17100,85,5.4,4264,5,4
"2692",406,119000,109000,10500,125,7.1,797,6,2
"2693",407,77400,57300,20100,96,5.5,3158,5,4
"2694",407,113000,109000,4300,98,6.8,677,8,8
"2695",409,112000,23600,88200,90,7.3,2633,8,8
"2696",410,15200,5200,9900,110,6.5,3470,8,8
"2697",411,64100,56400,7700,90,7.1,1273,8,8
"2698",416,90300,2100,88200,91,5.5,1607,5,4
"2699",417,83400,2400,81000,95,6.8,21401,8,8
"2700",428,23700,21700,2100,92,5.6,1133,5,4
"2701",432,16900,16500,400,100,6.3,94,8,8
"2702",435,7300,5600,1700,80,5.9,215,5,4
"2703",438,33700,18400,15300,87,5.5,2730,5,4
"2704",445,25300,1900,23400,165,6.1,439,7,1
"2705",446,24900,22800,2100,83,5.6,1548,5,4
"2706",449,20400,9300,11200,60,6.8,111,7,8
"2707",460,9700,8200,1500,90,6.3,3964,8,8
"2708",466,3000,300,2700,93,4.6,175,5,3
