"","X","bo_year_rank","worldwidegross","domesticgross","overseasgross","runtimeMinutes","averageRating","numVotes","Hcluster","km.cluster","numVotes_sq","bo_and_num"
"1535",1780,137,28900000,10700000,18200000,104,5.4,90898,"5","4",8262446404,12453026
"1536",1781,137,23200000,21500000,1700000,103,7.4,133744,"8","8",17887457536,18322928
"1537",1782,137,22100000,17300000,4800000,127,7.2,24813,"6","2",615684969,3399381
"1538",1783,138,14400000,12000000,2400000,100,7.5,114250,"8","8",13053062500,15766500
"1539",1784,138,12500000,12400000,58000,107,5.4,13007,"5","4",169182049,1794966
"1540",1785,138,1.8e+07,17000000,1000000,88,4.1,4646,"7","3",21585316,641148
"1541",1786,138,21100000,6300000,14800000,103,7.1,104363,"8","8",10891635769,14402094
"1542",1787,138,22900000,15500000,7300000,98,6.5,64572,"8","8",4169543184,8910936
"1543",1788,138,23600000,6000000,17600000,98,6.8,68847,"8","8",4739909409,9500886
"1544",1789,138,2.5e+07,20800000,4200000,139,6.9,46068,"6","2",2122260624,6357384
"1545",1790,138,24100000,12100000,12000000,116,7.1,108001,"6","2",11664216001,14904138
"1546",1791,138,2.4e+07,17300000,6600000,86,4.7,18395,"5","3",338376025,2538510
"1547",1792,139,14300000,7700000,6600000,98,6.4,33685,"8","8",1134679225,4682215
"1548",1793,139,1.4e+07,13600000,430000,95,6.3,30133,"8","8",907997689,4188487
"1549",1794,139,11200000,8300000,2900000,92,6.9,38034,"8","8",1446585156,5286726
"1550",1795,139,17400000,15500000,1900000,101,5.6,15954,"5","4",254530116,2217606
"1551",1796,139,20100000,12800000,7300000,107,6.6,60700,"8","8",3684490000,8437300
"1552",1797,139,2.2e+07,18500000,3600000,91,5.9,36874,"5","4",1359691876,5125486
"1553",1798,139,27700000,23500000,4100000,114,7,53424,"6","2",2854123776,7425936
"1554",1799,139,22500000,21600000,887000,96,5.1,8370,"5","4",70056900,1163430
"1555",1800,139,20800000,2400000,18400000,128,6.8,13530,"6","2",183060900,1880670
"1556",1801,139,27500000,5700000,21800000,99,6.4,94016,"8","8",8839008256,13068224
"1557",1802,139,24900000,12200000,12700000,127,6.9,32760,"6","2",1073217600,4553640
"1558",1803,140,24600000,6700,24600000,94,5.9,3168,"5","4",10036224,443520
"1559",1804,140,13300000,6700000,6600000,94,6.1,33811,"5","4",1143183721,4733540
"1560",1805,140,1.1e+07,9200000,1800000,111,7.5,26279,"8","8",690585841,3679060
"1561",1806,140,19500000,16100000,3300000,141,6.2,19720,"6","1",388878400,2760800
"1562",1807,140,16900000,13000000,3900000,126,7.5,62357,"6","2",3888395449,8729980
"1563",1810,140,20600000,10300000,10300000,108,6.7,137852,"8","8",19003173904,19299280
"1564",1811,140,21600000,21500000,29900,100,5.9,12641,"5","4",159794881,1769740
"1565",1812,140,21600000,17500000,4200000,98,5.6,69764,"5","4",4867015696,9766960
"1566",1813,140,21800000,335000,21400000,113,5.5,17842,"5","4",318336964,2497880
"1567",1814,140,22200000,4000000,18200000,150,6.8,22913,"7","1",525005569,3207820
"1568",1815,141,13100000,3100000,10000000,122,7,37316,"6","2",1392483856,5261556
"1569",1816,141,10900000,10000000,848000,105,5,9465,"5","3",89586225,1334565
"1570",1817,141,13700000,13300000,336000,94,6,13293,"5","4",176703849,1874313
"1571",1818,141,16800000,12600000,4200000,89,6.1,70315,"5","4",4944199225,9914415
"1572",1819,141,17300000,8400000,8900000,97,6.8,21174,"8","8",448338276,2985534
"1573",1820,141,18600000,13500000,5200000,125,6.6,10467,"6","2",109558089,1475847
"1574",1821,141,23900000,17800000,6100000,100,5.9,28142,"5","4",791972164,3968022
"1575",1822,141,20500000,8700000,11800000,95,5.9,17515,"5","4",306775225,2469615
"1576",1823,141,27100000,13400000,13700000,102,6.7,66395,"8","8",4408296025,9361695
"1577",1824,141,27100000,19500000,7600000,114,6.2,62112,"6","4",3857900544,8757792
"1578",1825,141,21400000,20300000,1200000,103,5,6469,"5","3",41847961,912129
"1579",1826,141,27100000,13400000,13700000,169,7.7,35,"7","1",1225,4935
"1580",1827,141,21100000,12800000,8300000,93,7.3,77858,"8","8",6061868164,10977978
"1581",1828,141,21400000,2900000,18500000,141,7.8,73410,"6","2",5389028100,10350810
"1582",1829,141,24200000,10700000,13500000,115,5.8,36693,"5","4",1346376249,5173713
"1583",1830,142,21800000,287000,21500000,85,6.6,896,"8","8",802816,127232
"1584",1831,142,10900000,10500000,351000,96,5.2,8055,"5","4",64883025,1143810
"1585",1832,142,19800000,16500000,3200000,100,5.5,27090,"5","4",733868100,3846780
"1586",1834,142,25300000,5900000,19400000,101,5.4,32883,"5","4",1081291689,4669386
"1587",1835,142,2.1e+07,14700000,6200000,107,4.8,18684,"5","3",349091856,2653128
"1588",1836,142,19600000,14200000,5400000,111,5.8,11463,"5","4",131400369,1627746
"1589",1837,142,23100000,12600000,10500000,115,6.3,61184,"6","2",3743481856,8688128
"1590",1838,142,21300000,17800000,3500000,78,7.4,5989,"8","8",35868121,850438
"1591",1839,142,13100000,10800000,2300000,116,6.1,11587,"8","4",134258569,1645354
"1592",1840,143,17600000,14700000,3000000,112,6.2,6700,"8","4",44890000,958100
"1593",1841,143,13100000,10400000,2700000,86,5.4,13320,"5","4",177422400,1904760
"1594",1842,143,15400000,14200000,1200000,96,5.6,12608,"5","4",158961664,1802944
"1595",1843,143,16900000,16700000,227000,91,5.2,9151,"5","4",83740801,1308593
"1596",1844,143,19300000,2200000,17100000,144,7.8,63542,"6","2",4037585764,9086506
"1597",1845,143,19800000,6700000,13100000,127,7.9,85938,"6","2",7385339844,12289134
"1598",1846,143,25600000,17700000,7900000,86,5.2,51837,"5","4",2687074569,7412691
"1599",1847,143,2.1e+07,724000,20300000,106,6.3,10453,"8","8",109265209,1494779
"1600",1848,144,22800000,5900000,16900000,118,7.9,164233,"6","2",26972478289,23649552
"1601",1849,144,12200000,1300000,10900000,102,7.5,5022,"8","8",25220484,723168
"1602",1850,144,10500000,9700,10500000,103,6.1,11137,"5","4",124032769,1603728
"1603",1851,144,16900000,14400000,2400000,103,5.8,22061,"5","4",486687721,3176784
"1604",1852,144,16900000,10300000,6700000,118,7.1,46063,"6","2",2121799969,6633072
"1605",1853,144,2.5e+07,19100000,5900000,113,5.8,23130,"5","4",534996900,3330720
"1606",1854,144,26400000,20700000,5700000,104,5.8,19413,"5","4",376864569,2795472
"1607",1855,144,19700000,8000000,11600000,133,5.4,49167,"7","1",2417393889,7080048
"1608",1856,145,1.8e+07,17500000,480000,103,7.2,77264,"8","8",5969725696,11203280
"1609",1857,145,15900000,1400000,14500000,101,6.2,20703,"5","4",428614209,3001935
"1610",1858,145,16900000,14000000,2800000,93,6.4,41604,"8","8",1730892816,6032580
"1611",1859,145,14800000,7000000,7800000,78,7.8,48233,"7","8",2326422289,6993785
"1612",1860,145,16800000,15700000,1100000,84,5.8,14208,"5","4",201867264,2060160
"1613",1861,145,24100000,2100000,22000000,166,7.7,20243,"7","1",409779049,2935235
"1614",1862,145,24900000,21600000,3300000,102,5.5,93682,"5","4",8776317124,13583890
"1615",1863,145,20500000,20200000,310000,117,6.3,16435,"8","2",270109225,2383075
"1616",1864,146,22500000,1500000,21000000,99,7.1,25333,"8","8",641760889,3698618
"1617",1865,146,14900000,7200000,7700000,103,5.6,1198,"5","4",1435204,174908
"1618",1866,146,10200000,5000000,5200000,92,5.3,9598,"5","4",92121604,1401308
"1619",1867,146,16800000,6600000,10200000,114,6.2,32003,"8","4",1024192009,4672438
"1620",1868,146,17800000,10300000,7600000,101,5.5,35931,"5","4",1291036761,5245926
"1621",1869,146,1.9e+07,12500000,6600000,102,6.5,75121,"8","8",5643164641,10967666
"1622",1870,146,2.3e+07,18600000,4400000,104,5.3,35993,"5","4",1295496049,5254978
"1623",1871,146,24400000,1400000,23100000,149,6.6,11734,"7","1",137686756,1713164
"1624",1872,146,19700000,3200000,16500000,129,7.3,26476,"6","2",700978576,3865496
"1625",1874,146,19100000,5800000,13300000,90,5.6,78370,"5","4",6141856900,11442020
"1626",1875,147,14800000,7900000,6900000,120,6.4,42631,"6","2",1817402161,6266757
"1627",1876,147,9900000,8700000,1200000,94,5.5,9263,"5","4",85803169,1361661
"1628",1877,147,16400000,11400000,5000000,73,6.5,8828,"7","8",77933584,1297716
"1629",1878,147,14300000,14200000,113000,101,5.6,8939,"5","4",79905721,1314033
"1630",1879,147,2.3e+07,321000,22600000,128,7,13419,"6","2",180069561,1972593
"1631",1880,147,22800000,4400000,18300000,96,8,82909,"8","8",6873902281,12187623
"1632",1881,147,18100000,11700000,6400000,94,5.9,39815,"5","4",1585234225,5852805
"1633",1882,147,18100000,11700000,6400000,50,6.6,7,"7","8",49,1029
"1634",1883,148,17100000,16400000,711000,81,7.3,3455,"8","8",11937025,511340
"1635",1884,148,22200000,11700000,10500000,92,3.5,17673,"7","3",312334929,2615604
"1636",1885,148,18600000,16100000,2500000,94,6.8,84854,"8","8",7200201316,12558392
"1637",1886,148,23900000,13100000,10800000,119,6.2,95336,"6","2",9088952896,14109728
"1638",1888,148,22200000,2100000,20100000,168,7.2,29059,"7","1",844425481,4300732
"1639",1889,148,22200000,19700000,2600000,124,7.4,90414,"6","2",8174691396,13381272
"1640",1890,148,17300000,12200000,5000000,108,5.6,26096,"5","4",681001216,3862208
"1641",1891,148,19200000,1000000,18100000,95,7,141036,"8","8",19891153296,20873328
"1642",1892,148,18700000,10700000,7900000,106,7.1,133992,"8","8",17953856064,19830816
"1643",1893,148,18100000,10900000,7200000,118,6.5,61599,"6","2",3794436801,9116652
"1644",1894,149,1.1e+07,5000000,6000000,111,6.1,22356,"8","4",499790736,3331044
"1645",1895,149,9200000,6900000,2300000,105,6.7,19644,"8","8",385886736,2926956
"1646",1896,149,10200000,10100000,132000,93,4.8,6346,"5","3",40271716,945554
"1647",1898,149,18600000,8600000,10000000,108,7,27570,"8","8",760104900,4107930
"1648",1899,149,22200000,18800000,3300000,92,4.7,31051,"5","3",964164601,4626599
"1649",1900,149,22200000,16800000,5400000,89,6.2,79859,"5","4",6377459881,11898991
"1650",1901,149,17200000,16000000,1100000,107,6.8,147534,"8","8",21766281156,21982566
"1651",1902,149,16900000,3800000,13100000,93,4.9,33310,"5","3",1109556100,4963190
"1652",1903,149,17800000,8500000,9300000,98,5.1,18131,"5","4",328733161,2701519
"1653",1904,150,10700000,94500,10600000,108,5.8,512,"5","4",262144,76800
"1654",1905,150,8500000,4200000,4300000,133,7.2,22978,"6","2",527988484,3446700
"1655",1906,150,16200000,6200000,10000000,94,7.4,26188,"8","8",685811344,3928200
"1656",1907,150,22200000,19100000,3100000,108,7,42044,"8","8",1767697936,6306600
"1657",1908,150,21900000,16700000,5300000,90,5.3,9710,"5","4",94284100,1456500
"1658",1909,150,22700000,17400000,5300000,90,5.8,66570,"5","4",4431564900,9985500
"1659",1910,150,18400000,13800000,4600000,111,6.3,96874,"8","4",9384571876,14531100
"1660",1911,150,16100000,3700000,12400000,93,6.3,41144,"8","8",1692828736,6171600
"1661",1912,150,17400000,16100000,1300000,85,7.5,68930,"8","8",4751344900,10339500
"1662",1913,151,10200000,5700000,4500000,102,5.8,10413,"5","4",108430569,1572363
"1663",1914,151,12900000,759000,12100000,156,5.6,3069,"7","1",9418761,463419
"1664",1915,151,1e+07,8800000,1200000,101,6.5,10619,"8","8",112763161,1603469
"1665",1916,151,21900000,21000000,893000,95,6.1,7045,"5","4",49632025,1063795
"1666",1918,151,16500000,8900000,7700000,110,5,8814,"5","3",77686596,1330914
"1667",1919,151,18800000,14400000,4400000,104,7.3,90504,"8","8",8190974016,13666104
"1668",1920,151,1.6e+07,4700000,11300000,106,6.9,34796,"8","8",1210761616,5254196
"1669",1921,152,8800000,6200000,2500000,111,7.3,107700,"8","8",11599290000,16370400
"1670",1923,152,15100000,11700000,3500000,91,5.4,20901,"5","4",436851801,3176952
"1671",1924,152,13200000,2000000,11200000,186,8,58499,"2","1",3422133001,8891848
"1672",1925,152,17500000,17400000,120000,112,6.1,6349,"8","4",40309801,965048
"1673",1926,152,15700000,11300000,4300000,116,6.8,100028,"6","2",10005600784,15204256
"1674",1927,152,22900000,16300000,6600000,94,6.3,75079,"8","8",5636856241,11412008
"1675",1928,153,9500000,9200000,336000,96,6,17006,"5","4",289204036,2601918
"1676",1929,153,7200000,5700000,1600000,89,6.2,5002,"8","8",25020004,765306
"1677",1930,153,8700000,7300000,1400000,90,5.3,8005,"5","4",64080025,1224765
"1678",1931,153,14900000,10400000,4500000,103,5.9,25718,"5","4",661415524,3934854
"1679",1932,153,17500000,16800000,683000,86,5.1,11857,"5","3",140588449,1814121
"1680",1933,153,21400000,21300000,9000,97,5.9,9015,"5","4",81270225,1379295
"1681",1934,153,22200000,11000000,11200000,108,6,69714,"5","4",4860041796,10666242
"1682",1935,153,16900000,3600000,13300000,102,7.4,52797,"8","8",2787523209,8077941
"1683",1936,153,14400000,10200000,4200000,91,5.4,29558,"5","4",873675364,4522374
"1684",1937,154,7200000,7000000,174000,81,5.8,7763,"5","4",60264169,1195502
"1685",1939,154,20700000,11200000,9500000,117,7,40193,"6","2",1615477249,6189722
"1686",1940,154,17300000,12600000,4700000,96,6.7,42789,"8","8",1830898521,6589506
"1687",1941,154,14800000,14200000,632000,86,4.5,20615,"5","3",424978225,3174710
"1688",1942,154,20700000,9400000,11300000,86,7.8,105787,"4","8",11190889369,16291198
"1689",1944,154,14500000,13700000,704000,100,6.1,32646,"5","4",1065761316,5027484
"1690",1945,154,16900000,2800000,14100000,89,4.6,21793,"5","3",474934849,3356122
"1691",1946,155,8700000,3300000,5400000,107,5.8,11076,"5","4",122677776,1716780
"1692",1947,155,8400000,7300000,1100000,96,4.1,6260,"7","3",39187600,970300
"1693",1948,155,15200000,12800000,2500000,94,6.2,27147,"5","4",736959609,4207785
"1694",1949,155,14600000,14500000,144000,110,5.2,11744,"5","4",137921536,1820320
"1695",1950,155,21500000,7600000,13900000,95,5.2,23176,"5","4",537126976,3592280
"1696",1951,155,16200000,195000,16000000,110,4.2,3185,"7","3",10144225,493675
"1697",1952,155,19600000,5400000,14200000,96,7.3,75871,"8","8",5756408641,11760005
"1698",1953,155,1.5e+07,8000000,7000000,107,5.6,70777,"5","4",5009383729,10970435
"1699",1954,156,13600000,12400000,1200000,99,5.8,9414,"5","4",88623396,1468584
"1700",1955,156,17600000,1600000,16000000,122,7.7,18831,"6","2",354606561,2937636
"1701",1956,156,6600000,4700000,1900000,112,6.1,8857,"8","4",78446449,1381692
"1702",1957,156,12700000,6100000,6500000,80,4.8,3769,"5","3",14205361,587964
"1703",1958,156,14600000,13600000,1000000,99,4.8,28856,"5","3",832668736,4501536
"1704",1960,156,19600000,2200000,17400000,171,7.2,32138,"7","1",1032851044,5013528
"1705",1961,156,14900000,9500000,5400000,98,7,49929,"8","8",2492905041,7788924
"1706",1962,156,19500000,5400000,14200000,107,7.1,108417,"8","8",11754245889,16913052
"1707",1963,156,14200000,7700000,6500000,40,6.4,150,"7","8",22500,23400
"1708",1964,157,7600000,5400000,2200000,93,4.7,15973,"5","3",255136729,2507761
"1709",1965,157,14300000,7700000,6600000,104,7,11612,"8","8",134838544,1823084
"1710",1966,157,18900000,18800000,100000,112,7.3,17393,"6","8",302516449,2730701
"1711",1967,157,2e+07,12500000,7500000,117,6.5,12623,"6","2",159340129,1981811
"1712",1968,157,13800000,7400000,6400000,106,5.7,33413,"5","4",1116428569,5245841
"1713",1969,157,15700000,848000,14900000,129,5.6,7017,"7","1",49238289,1101669
"1714",1970,157,13200000,11500000,1700000,102,7.1,70963,"8","8",5035747369,11141191
"1715",1971,157,13100000,12300000,767000,93,5.1,34866,"5","3",1215637956,5473962
"1716",1972,158,9200000,2700000,6500000,106,6,15909,"5","4",253096281,2513622
"1717",1973,158,15600000,10000000,5500000,90,5.8,25140,"5","4",632019600,3972120
"1718",1974,158,19800000,6000000,13800000,112,8,99109,"8","2",9822593881,15659222
"1719",1975,158,14400000,4400000,9900000,119,6.9,24165,"6","2",583947225,3818070
"1720",1976,158,19800000,3400000,16500000,121,6.6,66579,"6","2",4432763241,10519482
"1721",1977,158,1.3e+07,1200000,11700000,137,6.5,60437,"6","1",3652630969,9549046
"1722",1978,158,7900000,2500000,5500000,152,6.8,43456,"7","1",1888423936,6866048
"1723",1979,158,15100000,12100000,3100000,106,6.4,15766,"8","8",248566756,2491028
"1724",1980,158,15400000,7800000,7600000,104,5.5,49738,"5","4",2473868644,7858604
"1725",1982,158,13600000,6300000,7400000,106,6.9,71888,"8","8",5167884544,11358304
"1726",1983,159,11100000,3600000,7500000,96,6.2,33029,"8","4",1090914841,5251611
"1727",1984,159,5200000,3000000,2100000,135,7,6862,"6","2",47087044,1091058
"1728",1985,159,15400000,15300000,93800,120,7.4,26114,"6","2",681940996,4152126
"1729",1986,159,18600000,15000000,3500000,84,5.1,24638,"5","3",607031044,3917442
"1730",1987,159,19200000,2800000,16400000,110,6.4,65991,"8","8",4354812081,10492569
"1731",1988,159,13400000,922000,12500000,154,4,7190,"7","1",51696100,1143210
"1732",1989,159,13900000,1800000,12200000,97,6.3,40565,"8","8",1645519225,6449835
"1733",1990,159,14700000,8100000,6600000,148,6.7,85053,"7","1",7234012809,13523427
"1734",1991,160,8500000,4200000,4300000,119,6.9,34897,"6","2",1217800609,5583520
"1735",1992,160,8500000,4200000,4300000,125,7,25,"6","2",625,4000
"1736",1993,160,4800000,4200000,615000,82,4.5,3830,"7","3",14668900,612800
"1737",1994,160,14300000,14000000,241000,85,5.1,12089,"5","3",146143921,1934240
"1738",1995,160,13300000,3800000,9500000,125,7.6,22599,"6","2",510714801,3615840
"1739",1996,160,15200000,9000000,6100000,103,7.4,39168,"8","8",1534132224,6266880
"1740",1997,160,19100000,1100000,18000000,159,7.2,19251,"7","1",370601001,3080160
"1741",1998,160,16400000,10900000,5500000,108,5.8,47078,"5","4",2216338084,7532480
"1742",1999,160,12100000,1700000,10400000,99,6.8,98251,"8","8",9653259001,15720160
"1743",2000,160,10800000,5600000,5200000,106,7,27895,"8","8",778131025,4463200
"1744",2001,161,4400000,4300000,63800,87,6.6,7185,"8","8",51624225,1156785
"1745",2002,161,11700000,4400000,7300000,127,6.5,25329,"6","2",641558241,4077969
"1746",2003,161,18200000,13400000,4900000,88,5.8,24803,"5","4",615188809,3993283
"1747",2004,161,8400000,2500000,5900000,105,6.2,15786,"8","4",249197796,2541546
"1748",2005,161,1.3e+07,319000,12700000,135,7.1,38502,"6","2",1482404004,6198822
"1749",2006,161,18900000,9200000,9800000,108,6.6,25926,"8","8",672157476,4174086
"1750",2007,161,18800000,8400000,10400000,109,6.5,80388,"8","8",6462230544,12942468
"1751",2008,161,13600000,507000,13000000,96,6.2,27837,"8","4",774898569,4481757
"1752",2009,162,7500000,5000000,2500000,109,6.4,15741,"8","8",247779081,2550042
"1753",2011,162,13800000,13700000,132000,91,4.6,5882,"5","3",34597924,952884
"1754",2012,162,11600000,2800000,8800000,96,7.3,10417,"8","8",108513889,1687554
"1755",2013,162,14200000,7500000,6700000,100,6.7,41365,"8","8",1711063225,6701130
"1756",2014,162,12600000,6500000,6100000,101,7.4,32940,"8","8",1085043600,5336280
"1757",2015,162,1.8e+07,1400000,16600000,185,6.3,16364,"2","1",267780496,2650968
"1758",2016,162,18500000,886000,17600000,142,5.3,6921,"7","1",47900241,1121202
"1759",2017,162,18700000,3500000,15200000,118,7,36170,"6","2",1308268900,5859540
"1760",2018,162,12600000,1500000,11100000,163,7.1,15387,"7","1",236759769,2492694
"1761",2019,163,7400000,37100,7300000,90,6.4,2407,"8","8",5793649,392341
"1762",2020,163,4100000,1800000,2200000,95,6.2,1667,"5","8",2778889,271721
"1763",2021,163,13400000,7100000,6300000,106,6.2,21846,"8","4",477247716,3560898
"1764",2022,163,11600000,7700000,3900000,102,5.2,16402,"5","4",269025604,2673526
"1765",2023,163,13500000,8300000,5200000,83,5.5,24014,"5","4",576672196,3914282
"1766",2024,163,18200000,13200000,5000000,89,3.1,14669,"7","3",215179561,2391047
